epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
33,4.331928075163833,3.6218016441345213,25.878,51.396,0.07545207078751857
34,4.319048491804878,3.6976975498962403,23.922,49.59,0.07408768370508577
35,4.306108342266092,3.627047138977051,25.602,51.304,0.07269952498697733
36,4.293938876413206,3.56850624420166,26.388,52.112,0.07128896457825364
37,4.2799278345126135,3.6377247148132326,25.3,50.414,0.06985739453173903
38,4.2657794942388,3.5819932296752928,26.504,51.992,0.06840622763423392
39,4.252287208908909,3.4482469644165037,28.884,54.54,0.06693689601226459
40,4.236550934344027,3.4512500309753418,28.476,54.312,0.06545084971874737
41,4.222779629911525,3.424136685180664,28.496,55.26,0.06394955530196147
42,4.208212081268124,3.491096318664551,28.416,54.322,0.062434494358242734
43,4.19572075366831,3.6150646000671385,26.168,51.644,0.06090716206982714
44,4.177011372862263,3.3437140698242187,30.042,56.566,0.05936906572928624
45,4.163770039320492,3.398577944946289,29.662,56.266,0.05782172325201155
46,4.144628340124381,3.38500982421875,29.696,55.612,0.05626666167821523
47,4.131626142870952,3.3395382194519043,30.772,57.068,0.05470541566592572
48,4.111057923811753,3.2590645306396486,31.05,57.93,0.05313952597646568
49,4.094219478173074,3.3034905868530275,30.482,56.868,0.05157053795390642
50,4.07682281639064,3.36672709274292,29.84,56.028,0.05
51,4.0581545005824635,3.2952723348999022,31.234,57.316,0.04842946204609359
52,4.039826757079632,3.2507430978393557,31.896,58.512,0.04686047402353433
53,4.019502256928725,3.2600641955566405,31.926,58.004,0.04529458433407429
54,3.999575375557803,3.1026072760009766,34.226,60.808,0.0437333383217848
55,3.980174952971136,3.214691429672241,32.142,58.784,0.042178276747988463
56,3.9629862897581174,3.1879505104064942,32.708,59.134,0.04063093427071377
57,3.9397391401836477,3.174424963684082,33.332,59.852,0.03909283793017289
58,3.9195701791780646,3.073019638671875,34.722,61.598,0.03756550564175726
59,3.900992893841565,3.0574822717285155,35.176,61.87,0.036050444698038545
60,3.8783724016690186,3.1852808636474608,32.846,59.458,0.03454915028125265
61,3.856615783332385,3.019487229309082,36.016,62.946,0.03306310398773543
62,3.8335351822961994,2.902467292175293,37.826,64.544,0.03159377236576612
63,3.8103438378190266,2.911773244628906,37.656,64.3,0.030142605468260964
64,3.788653291013765,2.8909582000732423,38.016,65.082,0.02871103542174637
65,3.7640357712596932,2.9334767886352537,37.312,64.328,0.027300475013022664
66,3.741795365657229,2.8542293869018556,38.32,65.122,0.02591231629491423
67,3.7165852065852905,2.7747743508911134,40.004,66.848,0.024547929212481435
68,3.693442713143597,2.8153208003234864,39.222,66.294,0.02320866025105016
69,3.6675218973665737,2.7890549673461913,39.766,66.414,0.021895831107393467
70,3.642192213241603,2.7526488208007813,40.762,66.794,0.02061073738537635
71,3.618339199633469,2.734529467315674,40.688,67.13,0.019354647317351172
72,3.5901538738302565,2.6907265196228027,42.35,68.916,0.018128800512565515
73,3.5638459766169555,2.5899440681457517,43.2,69.844,0.016934406733817416
74,3.5374708100386654,2.6929777839660645,41.532,68.0,0.015772644703565566
75,3.5098982375155727,2.550445489196777,44.028,70.746,0.014644660940672627
76,3.482424505655672,2.4864128332519533,45.152,71.81,0.013551568628929435
77,3.452649828675196,2.509009054107666,44.54,70.844,0.012494446518477021
78,3.4270143801425883,2.4657217518615724,45.386,71.726,0.011474337861210543
79,3.380491203284666,2.3941730011749267,46.698,72.728,0.01049224938121548
80,3.3535058259701964,2.403383454284668,46.892,72.916,0.009549150281252633
81,3.3397336665037356,2.367022788543701,47.934,73.842,0.008645971286271915
82,3.3101339109390095,2.2778255320739746,49.116,74.66,0.007783603724899258
83,3.2820680359882224,2.2833314583587647,49.238,74.85,0.006962898649802813
84,3.2490536119688023,2.242970778198242,50.052,75.666,0.006184665997806821
85,3.2181563847119046,2.19758492767334,51.144,76.386,0.005449673790581611
86,3.18783116328727,2.1670989102172853,52.03,76.9,0.004758647376699033
87,3.1566608160308385,2.1201309873962404,53.056,77.72,0.004112268715800955
